recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,FrontVehicleTrackId,cluster,class
8,3,16154,247,72.6349,-28.6833,218.6683,0.8335,2.1739,-5.659,-4.0387,0.2365,-1.4285,6.9418,0.3825,0.7079,-1.2631,399.0,0,motorcycle
8,3,16159,252,71.505,-29.5216,220.7497,0.8335,2.1739,-5.5941,-4.3501,0.5371,-1.5486,7.0774,0.3561,0.604,-1.5238,399.0,0,motorcycle
8,3,16164,257,70.3962,-30.4256,223.1624,0.8335,2.1739,-5.4618,-4.679,0.8489,-1.6109,7.1847,0.3233,0.4828,-1.7557,399.0,0,motorcycle
8,3,16169,262,69.3216,-31.3965,225.875,0.8335,2.1739,-5.2647,-5.0126,1.1548,-1.6274,7.2636,0.2893,0.3642,-1.962,399.0,0,motorcycle
8,3,16174,267,68.2932,-32.4348,228.8499,0.8335,2.1739,-5.0068,-5.342,1.4486,-1.6151,7.3171,0.2548,0.2629,-2.1535,399.0,0,motorcycle
8,3,16179,272,67.3207,-33.5371,232.0437,0.8335,2.1739,-4.6891,-5.6635,1.7261,-1.5939,7.3497,0.2138,0.1951,-2.3413,399.0,0,motorcycle
8,3,16184,277,66.4168,-34.7026,235.4078,0.8335,2.1739,-4.3133,-5.9784,1.9728,-1.5772,7.3703,0.1566,0.1784,-2.5195,399.0,0,motorcycle
8,3,16189,282,65.5937,-35.9304,238.8887,0.8335,2.1739,-3.8869,-6.2889,2.168,-1.5745,7.3927,0.0783,0.2278,-2.6697,399.0,0,motorcycle
8,3,16194,287,64.8609,-37.2201,242.4291,0.8335,2.1739,-3.4242,-6.5986,2.2966,-1.5934,7.4341,-0.0188,0.3495,-2.7733,399.0,0,motorcycle
8,3,16199,292,64.2242,-38.5707,245.9692,0.8335,2.1739,-2.9412,-6.9142,2.353,-1.6386,7.5127,-0.1293,0.5383,-2.8164,399.0,0,motorcycle
8,3,16204,297,63.6859,-39.9845,249.4491,0.8335,2.1739,-2.4549,-7.2432,2.3416,-1.7045,7.644,-0.244,0.774,-2.7909,399.0,0,motorcycle
8,3,16209,302,63.2443,-41.4644,252.8113,0.8335,2.1739,-1.9787,-7.5916,2.2739,-1.7752,7.8373,-0.3531,1.0239,-2.6969,399.0,0,motorcycle
8,3,16214,307,62.8962,-43.0159,256.0035,0.8335,2.1739,-1.5237,-7.9595,2.164,-1.8259,8.0917,-0.4467,1.2483,-2.5414,399.0,0,motorcycle
8,3,16219,312,62.636,-44.6438,258.981,0.8335,2.1739,-1.0965,-8.339,2.0276,-1.8332,8.3948,-0.5176,1.4119,-2.3406,399.0,0,motorcycle
8,3,16224,317,62.4561,-46.3489,261.7077,0.8335,2.1739,-0.6982,-8.7173,1.8732,-1.7849,8.7268,-0.5663,1.496,-2.111,399.0,0,motorcycle
8,3,16229,322,62.3525,-48.1295,264.1579,0.8335,2.1739,-0.3303,-9.0806,1.6949,-1.6787,9.067,-0.5957,1.4974,-1.8569,399.0,0,motorcycle
8,3,16234,327,62.3192,-49.9815,266.3157,0.8335,2.1739,0.0017,-9.4154,1.4835,-1.5221,9.3958,-0.6067,1.4236,-1.5783,399.0,0,motorcycle
8,3,16239,332,62.3489,-51.8964,268.1753,0.8335,2.1739,0.2887,-9.7118,1.2337,-1.3301,9.6977,-0.5978,1.2902,-1.2754,399.0,0,motorcycle
8,3,16244,337,62.4314,-53.8663,269.7409,0.8335,2.1739,0.5218,-9.9649,0.9465,-1.1165,9.9624,-0.5668,1.1122,-0.9515,399.0,0,motorcycle
8,3,16249,342,62.5544,-55.882,271.026,0.8335,2.1739,0.6936,-10.1714,0.6266,-0.8931,10.1822,-0.5113,0.9042,-0.6106,399.0,0,motorcycle
8,3,16254,347,62.7048,-57.9352,272.0529,0.8335,2.1739,0.7985,-10.3296,0.2777,-0.6722,10.3515,-0.428,0.6817,-0.2534,399.0,0,motorcycle
8,3,16259,352,62.8706,-60.0166,272.8518,0.8335,2.1739,0.8294,-10.4389,-0.0965,-0.4731,10.4672,-0.309,0.4677,0.12,399.0,0,motorcycle
8,3,16264,357,63.0379,-62.1138,273.4598,0.8335,2.1739,0.7766,-10.5058,-0.4771,-0.322,10.5335,-0.1411,0.2926,0.4957,399.0,0,motorcycle
8,3,16269,362,63.1867,-64.2185,273.9199,0.8335,2.1739,0.6381,-10.5474,-0.823,-0.2315,10.5663,0.0845,0.1747,0.8369,399.0,0,motorcycle
8,3,16274,367,63.2989,-66.3277,274.2785,0.8335,2.1739,0.4261,-10.5806,-1.09,-0.1904,10.5829,0.3645,0.1086,1.1012,,0,motorcycle
8,3,16279,372,63.3593,-68.4459,274.5826,0.8335,2.1739,0.1646,-10.6136,-1.2473,-0.1724,10.5928,0.6839,0.0722,1.2571,,0,motorcycle
8,3,16284,377,63.3581,-70.5712,274.8754,0.8335,2.1739,-0.1109,-10.6451,-1.3012,-0.1659,10.5971,1.0152,0.0547,1.3106,,0,motorcycle
8,3,16289,382,63.3022,-72.7026,275.1914,0.8335,2.1739,-0.3762,-10.6776,-1.3059,-0.1654,10.5998,1.3408,0.0466,1.3155,,0,motorcycle
8,6,8611,2,90.755,-14.378,238.0833,0.8675,2.0871,-2.1274,-3.9381,-1.3393,-0.4619,4.4674,-0.2763,1.1001,0.8926,221.0,1,motorcycle
8,6,8616,7,90.297,-15.178,237.02,0.8675,2.0871,-2.4082,-4.0503,-1.4164,-0.3833,4.7085,-0.1847,1.0926,0.9796,221.0,1,motorcycle
8,6,8621,12,89.7834,-15.9994,235.348,0.8675,2.0871,-2.6951,-4.1351,-1.4854,-0.2139,4.934,-0.1342,1.0206,1.1003,221.0,1,motorcycle
8,6,8626,17,89.2159,-16.8355,233.17,0.8675,2.0871,-2.9952,-4.1725,-1.5682,0.0231,5.1351,-0.1038,0.9215,1.2691,221.0,1,motorcycle
8,6,8631,22,88.5872,-17.6726,230.5912,0.8675,2.0871,-3.3169,-4.1502,-1.6557,0.2922,5.3124,-0.072,0.8254,1.4647,221.0,1,motorcycle
8,6,8636,27,87.8917,-18.4986,227.7192,0.8675,2.0871,-3.6593,-4.0668,-1.7311,0.5616,5.4707,-0.0286,0.7491,1.6586,221.0,1,motorcycle
8,6,8641,32,87.1256,-19.3016,224.6642,0.8675,2.0871,-4.0178,-3.9252,-1.7809,0.8061,5.6168,0.0325,0.7,1.8252,221.0,1,motorcycle
8,6,8646,37,86.2864,-20.0703,221.538,0.8675,2.0871,-4.3854,-3.7338,-1.7954,1.0048,5.7585,0.1132,0.6776,1.9427,221.0,1,motorcycle
8,6,8651,42,85.3721,-20.7963,218.4525,0.8675,2.0871,-4.7529,-3.5041,-1.7699,1.1432,5.9012,0.2115,0.6751,1.9959,221.0,1,motorcycle
8,6,8656,47,84.3831,-21.4751,215.5177,0.8675,2.0871,-5.1089,-3.2485,-1.7106,1.2088,6.0456,0.3239,0.69,1.9777,221.0,1,motorcycle
8,6,8661,52,83.3221,-22.1061,212.8387,0.8675,2.0871,-5.4432,-2.976,-1.6409,1.1739,6.1872,0.4513,0.7421,1.8761,221.0,1,motorcycle
8,6,8666,57,82.2093,-22.6712,210.5137,0.8675,2.0871,-5.7692,-2.7192,-1.5804,0.9996,6.3508,0.5866,0.854,1.6636,221.0,1,motorcycle
8,6,8671,62,81.0287,-23.1902,208.6304,0.8675,2.0871,-6.0955,-2.5161,-1.4774,0.7088,6.5558,0.7122,0.9572,1.3301,221.0,1,motorcycle
8,6,8676,67,79.7801,-23.6758,207.262,0.8675,2.0871,-6.4004,-2.3858,-1.2912,0.3336,6.7823,0.811,0.9949,0.888,221.0,1,motorcycle
8,6,8681,72,78.4712,-24.1437,206.4648,0.8675,2.0871,-6.6587,-2.3429,-1.0156,-0.0963,7.005,0.87,0.9521,0.3664,221.0,1,motorcycle
8,6,8686,77,77.1155,-24.6125,206.2757,0.8675,2.0871,-6.8487,-2.3956,-0.6703,-0.5517,7.2015,0.8838,0.8453,-0.1979,221.0,1,motorcycle
8,6,8691,82,75.73,-25.1024,206.7122,0.8675,2.0871,-6.9582,-2.5457,-0.2866,-1.0055,7.36,0.8537,0.7079,-0.7693,221.0,1,motorcycle
8,6,8696,87,74.3313,-25.6328,207.7723,0.8675,2.0871,-6.9831,-2.789,0.1069,-1.4376,7.4783,0.7861,0.5753,-1.3218,221.0,1,motorcycle
8,6,8701,92,72.9361,-26.2208,209.4362,0.8675,2.0871,-6.924,-3.1188,0.4841,-1.8357,7.5629,0.6866,0.4805,-1.8366,221.0,1,motorcycle
8,6,8706,97,71.5621,-26.8815,211.668,0.8675,2.0871,-6.7879,-3.5284,0.8233,-2.1886,7.6296,0.5606,0.4483,-2.2949,221.0,1,motorcycle
8,6,8711,102,70.2247,-27.6306,214.4176,0.8675,2.0871,-6.5878,-4.0102,1.1151,-2.4753,7.7012,0.4154,0.4792,-2.6722,221.0,1,motorcycle
8,6,8716,107,68.9353,-28.482,217.6241,0.8675,2.0871,-6.3393,-4.5489,1.3731,-2.6694,7.7979,0.2671,0.5421,-2.9525,221.0,1,motorcycle
8,6,8721,112,67.6955,-29.4508,221.2183,0.8675,2.0871,-6.0439,-5.1184,1.6247,-2.7516,7.9189,0.1324,0.591,-3.1403,221.0,1,motorcycle
8,6,8726,117,66.5205,-30.5339,225.1271,0.8675,2.0871,-5.6956,-5.6881,1.8662,-2.7425,8.0495,0.0232,0.6269,-3.2574,221.0,1,motorcycle
8,6,8731,122,65.422,-31.7263,229.2762,0.8675,2.0871,-5.3036,-6.2508,2.0988,-2.6581,8.1974,-0.0587,0.6452,-3.3248,221.0,1,motorcycle
8,6,8736,127,64.4043,-33.0312,233.5921,0.8675,2.0871,-4.8658,-6.7897,2.3335,-2.4956,8.3524,-0.1138,0.6235,-3.3592,221.0,1,motorcycle
8,6,8741,132,63.4743,-34.4462,238.0035,0.8675,2.0871,-4.3758,-7.2821,2.564,-2.2687,8.4944,-0.1475,0.5655,-3.3766,221.0,1,motorcycle
8,6,8746,137,62.6499,-35.9511,242.4419,0.8675,2.0871,-3.8346,-7.7153,2.7595,-2.0248,8.614,-0.1699,0.5183,-3.3832,221.0,1,motorcycle
8,6,8751,142,61.9397,-37.5337,246.8418,0.8675,2.0871,-3.2564,-8.0967,2.9015,-1.7946,8.7249,-0.1902,0.5089,-3.3735,215.0,1,motorcycle
8,6,8756,147,61.3488,-39.1863,251.1406,0.8675,2.0871,-2.6549,-8.4348,2.988,-1.5823,8.8402,-0.2142,0.5314,-3.3391,215.0,1,motorcycle
8,6,8761,152,60.8798,-40.9025,255.2789,0.8675,2.0871,-2.0422,-8.7342,3.0248,-1.3784,8.9664,-0.2443,0.5645,-3.2758,215.0,1,motorcycle
8,6,8766,157,60.533,-42.6754,259.2003,0.8675,2.0871,-1.4271,-8.9946,3.0196,-1.1736,9.1027,-0.2835,0.587,-3.186,221.0,1,motorcycle
8,6,8771,162,60.3067,-44.4966,262.8521,0.8675,2.0871,-0.8144,-9.2144,2.9725,-0.9629,9.2441,-0.3384,0.5855,-3.0692,221.0,1,motorcycle
8,6,8776,167,60.2016,-46.3576,266.1856,0.8675,2.0871,-0.2105,-9.3921,2.8688,-0.7434,9.3853,-0.4147,0.551,-2.9119,221.0,1,motorcycle
8,6,8781,172,60.215,-48.2503,269.1567,0.8675,2.0871,0.3722,-9.5249,2.6878,-0.5138,9.5184,-0.5124,0.4742,-2.695,221.0,1,motorcycle
8,6,8786,177,60.3417,-50.1661,271.7267,0.8675,2.0871,0.9165,-9.6093,2.4075,-0.2778,9.6325,-0.6266,0.3502,-2.398,221.0,1,motorcycle
8,6,8791,182,60.5731,-52.0953,273.8644,0.8675,2.0871,1.3986,-9.6416,2.0105,-0.049,9.714,-0.7456,0.1844,-2.0026,221.0,1,motorcycle
8,6,8796,187,60.8937,-54.0271,275.5475,0.8675,2.0871,1.7913,-9.6223,1.4914,0.1457,9.7504,-0.8528,-0.0008,-1.4985,221.0,1,motorcycle
8,6,8801,192,61.285,-55.9499,276.7652,0.8675,2.0871,2.066,-9.561,0.8586,0.2729,9.7378,-0.9254,-0.1698,-0.8848,221.0,1,motorcycle
8,6,8806,197,61.7206,-57.8556,277.5202,0.8675,2.0871,2.1947,-9.4767,0.1469,0.3063,9.6824,-0.9356,-0.2844,-0.1857,221.0,1,motorcycle
8,6,8811,202,62.1668,-59.7404,277.8308,0.8675,2.0871,2.1629,-9.3962,-0.5863,0.2404,9.6033,-0.8625,-0.3181,0.5481,226.0,1,motorcycle
8,6,8816,207,62.5896,-61.6087,277.7318,0.8675,2.0871,1.9724,-9.3446,-1.2805,0.099,9.525,-0.6973,-0.2704,1.2555,226.0,1,motorcycle
8,6,8821,212,62.9572,-63.4709,277.2741,0.8675,2.0871,1.6397,-9.3356,-1.8868,-0.076,9.4681,-0.4445,-0.1635,1.8812,,1,motorcycle
8,6,8826,217,63.2446,-65.3372,276.5221,0.8675,2.0871,1.1894,-9.37,-2.376,-0.2454,9.4444,-0.1174,-0.0261,2.3885,227.0,1,motorcycle
8,6,8831,222,63.4311,-67.2152,275.55,0.8675,2.0871,0.6489,-9.4414,-2.7312,-0.3821,9.4599,0.2673,0.1161,2.7554,,1,motorcycle
8,6,8836,227,63.5002,-69.1123,274.4356,0.8675,2.0871,0.0503,-9.5392,-2.9497,-0.4689,9.5145,0.6876,0.2394,2.9771,,1,motorcycle
8,6,8841,232,63.4433,-71.0334,273.2538,0.8675,2.0871,-0.5741,-9.647,-3.051,-0.5055,9.5989,1.1208,0.3316,3.0748,,1,motorcycle
8,6,8846,237,63.2595,-72.9763,272.0692,0.8675,2.0871,-1.1995,-9.7531,-3.0775,-0.5132,9.7035,1.5509,0.4018,3.0941,,1,motorcycle
8,7,7816,0,74.8636,-77.7438,42.3989,0.8765,1.9237,5.2028,5.8697,1.688,-1.1512,7.8,-0.8264,0.4702,1.9883,196.0,1,motorcycle
8,7,7821,5,75.944,-76.5814,41.6697,0.8765,1.9237,5.5776,5.6523,1.7518,-1.3757,7.9242,-0.514,0.394,2.1924,196.0,1,motorcycle
8,7,7826,10,77.1031,-75.4638,40.5132,0.8765,1.9237,5.9454,5.3565,1.7146,-1.6664,7.9998,-0.2101,0.221,2.3808,196.0,1,motorcycle
8,7,7831,15,78.33,-74.4147,39.0796,0.8765,1.9237,6.29,4.974,1.6252,-1.904,8.0184,0.104,0.0613,2.5025,196.0,1,motorcycle
8,7,7836,20,79.618,-73.454,37.523,0.8765,1.9237,6.6155,4.5339,1.504,-1.9812,8.0083,0.4335,-0.0139,2.4874,196.0,1,motorcycle
8,7,7841,25,80.9699,-72.5912,35.9961,0.8765,1.9237,6.9177,4.0885,1.3342,-1.839,7.9997,0.7579,-0.0014,2.272,196.0,1,motorcycle
8,7,7846,30,82.381,-71.8181,34.6438,0.8765,1.9237,7.1824,3.6964,1.1037,-1.481,8.0103,1.042,0.0661,1.8458,196.0,1,motorcycle
8,7,7851,35,83.8414,-71.1156,33.5954,0.8765,1.9237,7.3925,3.4031,0.8192,-0.9483,8.0407,1.2558,0.1577,1.2432,196.0,1,motorcycle
8,7,7856,40,85.3367,-70.463,32.9587,0.8765,1.9237,7.5393,3.2438,0.4962,-0.2973,8.0907,1.3799,0.2546,0.5194,196.0,1,motorcycle
8,7,7861,45,86.8546,-69.8273,32.8154,0.8765,1.9237,7.6168,3.2398,0.1445,0.3941,8.1571,1.405,0.335,-0.2529,196.0,1,motorcycle
8,7,7866,50,88.3809,-69.1753,33.219,0.8765,1.9237,7.6194,3.3906,-0.2255,1.0468,8.2318,1.3377,0.3848,-0.9993,196.0,1,motorcycle
8,7,7871,55,89.9002,-68.4761,34.1949,0.8765,1.9237,7.544,3.6774,-0.6016,1.5973,8.3067,1.1981,0.4001,-1.6593,196.0,1,motorcycle
8,7,7876,60,91.3962,-67.7043,35.7425,0.8765,1.9237,7.3908,4.0684,-0.9706,2.0099,8.3753,1.0152,0.3863,-2.1983,196.0,1,motorcycle
8,7,7881,65,92.8525,-66.8438,37.8394,0.8765,1.9237,7.1643,4.5279,-1.3245,2.2808,8.4355,0.8191,0.3532,-2.6138,196.0,1,motorcycle
8,7,7886,70,94.2565,-65.8858,40.445,0.8765,1.9237,6.8694,5.0247,-1.6656,2.4298,8.4874,0.6324,0.3087,-2.9297,196.0,1,motorcycle
8,7,7891,75,95.5957,-64.8275,43.5057,0.8765,1.9237,6.5071,5.5368,-1.9973,2.4848,8.5313,0.4638,0.262,-3.1772,196.0,1,motorcycle
8,7,7896,80,96.8568,-63.6687,46.9578,0.8765,1.9237,6.0773,6.051,-2.3155,2.4651,8.5704,0.3116,0.2212,-3.3748,196.0,1,motorcycle
8,7,7901,85,98.0266,-62.4081,50.7305,0.8765,1.9237,5.5812,6.5559,-2.6073,2.374,8.6081,0.1712,0.1875,-3.5212,196.0,1,motorcycle
8,7,7906,90,99.0905,-61.0477,54.7483,0.8765,1.9237,5.025,7.0358,-2.8517,2.2122,8.6459,0.0427,0.1606,-3.6056,196.0,1,motorcycle
8,7,7911,95,100.0369,-59.5932,58.9337,0.8765,1.9237,4.4223,7.4738,-3.0332,1.99,8.6839,-0.0687,0.1394,-3.6251,196.0,1,motorcycle
8,7,7916,100,100.8587,-58.0566,63.2086,0.8765,1.9237,3.7879,7.8579,-3.1456,1.7306,8.7217,-0.1606,0.127,-3.5879,196.0,1,motorcycle
8,7,7921,105,101.5505,-56.4495,67.4974,0.8765,1.9237,3.1384,8.1845,-3.19,1.4537,8.7624,-0.233,0.1221,-3.5035,196.0,1,motorcycle
8,7,7926,110,102.1126,-54.7826,71.7275,0.8765,1.9237,2.4867,8.4502,-3.1755,1.177,8.8038,-0.2881,0.122,-3.3844,196.0,1,motorcycle
8,7,7931,115,102.5456,-53.0707,75.831,0.8765,1.9237,1.843,8.6597,-3.1071,0.9169,8.8474,-0.3328,0.1284,-3.237,196.0,1,motorcycle
8,7,7936,120,102.8513,-51.325,79.7449,0.8765,1.9237,1.2169,8.8225,-2.9848,0.6699,8.8982,-0.3732,0.1278,-3.0564,196.0,1,motorcycle
8,7,7941,125,103.0342,-49.5516,83.4121,0.8765,1.9237,0.6208,8.943,-2.8108,0.4107,8.9552,-0.4093,0.0855,-2.8394,196.0,1,motorcycle
8,7,7946,130,103.1021,-47.7562,86.7814,0.8765,1.9237,0.064,9.0144,-2.5893,0.1108,9.0037,-0.4422,-0.0347,-2.5914,196.0,1,motorcycle
8,7,7951,135,103.0632,-45.944,89.8084,0.8765,1.9237,-0.4448,9.0132,-2.3209,-0.2265,9.0117,-0.4749,-0.2343,-2.3202,196.0,1,motorcycle
