recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,FrontVehicleTrackId,cluster,class
4,1,22918,38,114.4623,-25.5353,284.6761,0.8932,1.7221,0.9449,-3.9276,0.3751,0.181,4.0388,0.081,-0.0801,-0.4087,544.0,1,bicycle
4,1,22923,43,114.6596,-26.3149,285.8535,0.8932,1.7221,1.0158,-3.8738,0.3748,0.2446,4.004,0.081,-0.1329,-0.4274,544.0,1,bicycle
4,1,22928,48,114.8689,-27.0843,287.0511,0.8932,1.7221,1.0893,-3.8121,0.3881,0.2654,3.9639,0.0764,-0.1399,-0.4488,544.0,1,bicycle
4,1,22933,53,115.0917,-27.8367,288.2359,0.8932,1.7221,1.1704,-3.7525,0.4034,0.2463,3.9303,0.0626,-0.1077,-0.4602,544.0,1,bicycle
4,1,22938,58,115.3355,-28.5785,289.374,0.8932,1.7221,1.2543,-3.708,0.4055,0.2174,3.9141,0.0467,-0.0706,-0.4547,544.0,1,bicycle
4,1,22943,63,115.5959,-29.3143,290.4256,0.8932,1.7221,1.3351,-3.6729,0.4021,0.2083,3.9079,0.0307,-0.0549,-0.4495,544.0,1,bicycle
4,1,22948,68,115.8699,-30.0456,291.3528,0.8932,1.7221,1.4151,-3.6388,0.4011,0.2334,3.9043,0.007,-0.0714,-0.4586,544.0,1,bicycle
4,1,22953,73,116.1577,-30.77,292.1145,0.8932,1.7221,1.4999,-3.5953,0.3921,0.2915,3.8955,-0.0361,-0.1225,-0.473,544.0,1,bicycle
4,1,22958,78,116.4619,-31.4827,292.6682,0.8932,1.7221,1.5887,-3.5367,0.3473,0.3748,3.8758,-0.103,-0.212,-0.4649,544.0,1,bicycle
4,1,22963,83,116.7884,-32.1879,292.9686,0.8932,1.7221,1.6683,-3.4569,0.2362,0.4826,3.8339,-0.1871,-0.3521,-0.4058,544.0,1,bicycle
4,1,22968,88,117.129,-32.874,292.9736,0.8932,1.7221,1.7149,-3.3414,0.0656,0.574,3.7457,-0.2747,-0.5029,-0.2844,544.0,1,bicycle
4,1,22973,93,117.4741,-33.5297,292.647,0.8932,1.7221,1.7225,-3.2069,-0.1514,0.6086,3.6229,-0.3548,-0.62,-0.0946,544.0,1,bicycle
4,1,22978,98,117.8191,-34.1562,291.9636,0.8932,1.7221,1.6773,-3.0731,-0.4023,0.584,3.4774,-0.4061,-0.6921,0.1547,544.0,1,bicycle
4,1,22983,103,118.1491,-34.7559,290.914,0.8932,1.7221,1.5724,-2.9524,-0.6548,0.5145,3.3192,-0.4149,-0.7143,0.428,544.0,1,bicycle
4,1,22988,108,118.4512,-35.332,289.5087,0.8932,1.7221,1.413,-2.8553,-0.8786,0.4234,3.1633,-0.3784,-0.6925,0.6868,544.0,1,bicycle
4,1,22993,113,118.7174,-35.8906,287.7808,0.8932,1.7221,1.2069,-2.7853,-1.0524,0.3451,3.0208,-0.2987,-0.6499,0.8967,544.0,1,bicycle
4,1,22998,118,118.9382,-36.4371,285.7852,0.8932,1.7221,0.9651,-2.7379,-1.1505,0.319,2.8972,-0.1839,-0.6199,1.0203,544.0,1,bicycle
4,1,23003,123,119.1048,-36.9778,283.5959,0.8932,1.7221,0.711,-2.6961,-1.1576,0.3825,2.7877,-0.0573,-0.6439,1.0353,544.0,1,bicycle
4,1,23008,128,119.2208,-37.511,281.2983,0.8932,1.7221,0.4652,-2.6345,-1.0828,0.5519,2.6746,0.0599,-0.7533,0.9537,544.0,1,bicycle
4,1,23013,133,119.2881,-38.0306,278.9809,0.8932,1.7221,0.246,-2.5281,-0.9426,0.8255,2.5355,0.1517,-0.9625,0.8021,544.0,1,bicycle
4,1,23018,138,119.316,-38.5328,276.7274,0.8932,1.7221,0.0647,-2.3432,-0.7636,1.1698,2.3347,0.2102,-1.2512,0.6213,544.0,1,bicycle
4,1,23023,143,119.3139,-38.9948,274.6105,0.8932,1.7221,-0.0768,-2.0502,-0.5638,1.4647,2.0374,0.2413,-1.5053,0.4443,544.0,1,bicycle
4,1,23028,148,119.2859,-39.3741,272.6895,0.8932,1.7221,-0.1745,-1.6923,-0.3498,1.5767,1.6822,0.2537,-1.5914,0.2754,544.0,1,bicycle
4,1,23033,153,119.2437,-39.668,271.0078,0.8932,1.7221,-0.2251,-1.336,-0.1371,1.4841,1.3318,0.2486,-1.4863,0.111,544.0,1,bicycle
4,1,23038,158,119.1934,-39.8897,269.5881,0.8932,1.7221,-0.2293,-1.04,0.0594,1.2676,1.0416,0.2218,-1.268,-0.0503,544.0,1,bicycle
4,1,23043,163,119.1466,-40.0701,268.4232,0.8932,1.7221,-0.1887,-0.8053,0.2101,1.0266,0.8102,0.1665,-1.032,-0.1818,544.0,1,bicycle
4,1,23048,168,119.1142,-40.2131,267.4649,0.8932,1.7221,-0.1184,-0.619,0.2854,0.787,0.6236,0.0909,-0.7989,-0.2503,544.0,1,bicycle
4,1,23053,173,119.0997,-40.3232,266.6194,0.8932,1.7221,-0.042,-0.4762,0.2802,0.5362,0.4779,0.0138,-0.5518,-0.2481,550.0,1,bicycle
4,1,23058,178,119.099,-40.4041,265.7531,0.8932,1.7221,0.0254,-0.3926,0.2057,0.2773,0.3896,-0.0544,-0.2918,-0.1846,550.0,1,bicycle
4,1,23063,183,119.1129,-40.4825,264.7135,0.8932,1.7221,0.0677,-0.3597,0.0748,0.0361,0.3519,-0.1005,-0.0428,-0.0712,550.0,1,bicycle
4,1,23068,188,119.1331,-40.5584,263.3876,0.8932,1.7221,0.0696,-0.3626,-0.0768,-0.2197,0.3522,-0.1109,0.227,0.051,550.0,1,bicycle
4,1,23073,193,119.1443,-40.6222,261.7216,0.8932,1.7221,0.0379,-0.4361,-0.2125,-0.4919,0.4261,-0.1003,0.5174,0.1394,550.0,1,bicycle
4,1,23078,198,119.1453,-40.7179,259.7228,0.8932,1.7221,-0.0172,-0.5788,-0.3314,-0.6875,0.5726,-0.0864,0.7356,0.2034,550.0,1,bicycle
4,1,23083,203,119.1348,-40.8489,257.4462,0.8932,1.7221,-0.094,-0.7554,-0.4429,-0.7665,0.7578,-0.0724,0.8445,0.2657,550.0,1,bicycle
4,1,23088,208,119.1078,-41.0218,254.9609,0.8932,1.7221,-0.1957,-0.9332,-0.5419,-0.7286,0.952,-0.0532,0.8442,0.3343,545.0,1,bicycle
4,1,23093,213,119.0584,-41.2307,252.3439,0.8932,1.7221,-0.3173,-1.0847,-0.6182,-0.6081,1.1299,-0.0267,0.7669,0.4047,545.0,1,bicycle
4,1,23098,218,118.9822,-41.4654,249.6781,0.8932,1.7221,-0.4537,-1.1966,-0.6633,-0.455,1.2796,0.0099,0.657,0.464,545.0,1,bicycle
4,1,23103,223,118.8769,-41.7206,247.0493,0.8932,1.7221,-0.5969,-1.2632,-0.6718,-0.3207,1.396,0.0571,0.5573,0.4935,545.0,1,bicycle
4,1,23108,228,118.7435,-41.9727,244.5426,0.8932,1.7221,-0.7378,-1.3061,-0.6463,-0.2521,1.4964,0.1048,0.5055,0.4751,545.0,1,bicycle
4,1,23113,233,118.5795,-42.2385,242.2357,0.8932,1.7221,-0.8677,-1.3447,-0.5928,-0.2261,1.5941,0.1414,0.4762,0.4193,545.0,1,bicycle
4,1,23118,238,118.3947,-42.5075,240.1932,0.8932,1.7221,-0.9833,-1.3847,-0.5288,-0.2328,1.6903,0.1649,0.4649,0.3431,545.0,1,bicycle
4,1,23123,243,118.1878,-42.788,238.4635,0.8932,1.7221,-1.0863,-1.4321,-0.4542,-0.2491,1.7888,0.1768,0.4499,0.2568,545.0,1,bicycle
4,1,23128,248,117.9619,-43.0802,237.079,0.8932,1.7221,-1.174,-1.4824,-0.3665,-0.2667,1.8825,0.1798,0.4231,0.1627,545.0,1,bicycle
4,1,23133,253,117.7206,-43.3827,236.056,0.8932,1.7221,-1.2434,-1.5351,-0.2637,-0.2912,1.9678,0.1744,0.3888,0.0562,545.0,1,bicycle
4,1,23138,258,117.4649,-43.6932,235.3961,0.8932,1.7221,-1.2903,-1.595,-0.1436,-0.3249,2.0456,0.1562,0.349,-0.0663,545.0,1,bicycle
4,1,23143,263,117.2022,-44.0157,235.0864,0.8932,1.7221,-1.3072,-1.6681,-0.0203,-0.3495,2.116,0.1172,0.2983,-0.1834,546.0,1,bicycle
4,1,23148,268,116.9395,-44.3547,235.1002,0.8932,1.7221,-1.2964,-1.7493,0.0873,-0.3389,2.1765,0.0624,0.228,-0.2655,546.0,1,bicycle
4,1,23153,273,116.6815,-44.7107,235.4011,0.8932,1.7221,-1.2629,-1.8285,0.1643,-0.2734,2.2223,0.0012,0.1317,-0.2905,546.0,1,bicycle
4,1,23158,278,116.4342,-45.0832,235.9481,0.8932,1.7221,-1.2166,-1.8903,0.2014,-0.1422,2.2474,-0.0505,0.0051,-0.2465,546.0,1,bicycle
4,1,23163,283,116.1996,-45.4687,236.702,0.8932,1.7221,-1.1713,-1.9153,0.2082,0.0465,2.2439,-0.0725,-0.1531,-0.1485,546.0,1,bicycle
4,1,23168,288,115.9736,-45.8565,237.631,0.8932,1.7221,-1.134,-1.8881,0.2163,0.256,2.2019,-0.0531,-0.332,-0.0456,546.0,1,bicycle
4,1,23173,293,115.7533,-46.2325,238.714,0.8932,1.7221,-1.1004,-1.8088,0.2593,0.437,2.1172,0.001,-0.5081,0.0054,546.0,1,bicycle
4,1,23178,298,115.5356,-46.5874,239.9383,0.8932,1.7221,-1.0538,-1.6887,0.3545,0.5465,1.9894,0.0661,-0.6506,-0.0331,546.0,1,bicycle
4,1,23183,303,115.3247,-46.9131,241.294,0.8932,1.7221,-0.9742,-1.5495,0.48,0.5539,1.827,0.1102,-0.7164,-0.1549,546.0,1,bicycle
4,1,23188,308,115.1358,-47.2079,242.7644,0.8932,1.7221,-0.8583,-1.4194,0.5841,0.4528,1.6549,0.1136,-0.6699,-0.3121,546.0,1,bicycle
4,1,23193,313,114.9726,-47.4763,244.3181,0.8932,1.7221,-0.7155,-1.3261,0.6238,0.2642,1.5052,0.0701,-0.5085,-0.4477,546.0,1,bicycle
4,1,23198,318,114.8438,-47.7312,245.9037,0.8932,1.7221,-0.5678,-1.2864,0.5652,0.0323,1.4061,-0.0069,-0.2603,-0.5028,546.0,1,bicycle
4,1,23203,323,114.7472,-47.9849,247.4544,0.8932,1.7221,-0.4453,-1.3034,0.4108,-0.1997,1.3745,-0.0884,0.0269,-0.456,546.0,1,bicycle
4,1,23208,328,114.6742,-48.2478,248.9013,0.8932,1.7221,-0.3727,-1.3721,0.1995,-0.3981,1.4142,-0.1462,0.2996,-0.3294,551.0,1,bicycle
4,1,23213,333,114.6094,-48.5292,250.1912,0.8932,1.7221,-0.3581,-1.4825,-0.0086,-0.5345,1.5161,-0.1655,0.5058,-0.1731,551.0,1,bicycle
4,1,23218,338,114.5402,-48.8387,251.2963,0.8932,1.7221,-0.3937,-1.617,-0.1574,-0.5871,1.6579,-0.1456,0.6066,-0.0392,551.0,1,bicycle
4,1,23223,343,114.4541,-49.1792,252.2129,0.8932,1.7221,-0.454,-1.75,-0.2147,-0.56,1.8051,-0.1023,0.5988,0.0334,553.0,1,bicycle
4,1,23228,348,114.3522,-49.5452,252.9552,0.8932,1.7221,-0.5097,-1.8639,-0.1982,-0.4846,1.9314,-0.059,0.5214,0.0475,553.0,1,bicycle
4,1,23233,353,114.2414,-49.9323,253.5409,0.8932,1.7221,-0.5485,-1.9519,-0.1506,-0.3971,2.0274,-0.0271,0.4235,0.0319,553.0,1,bicycle
4,1,23238,358,114.1272,-50.3312,253.9881,0.8932,1.7221,-0.5718,-2.0179,-0.105,-0.331,2.0973,-0.007,0.3471,0.0097,553.0,1,bicycle
4,1,23243,363,114.0104,-50.7383,254.3155,0.8932,1.7221,-0.5846,-2.0743,-0.0773,-0.2961,2.1551,0.002,0.306,-0.0056,553.0,1,bicycle
4,1,23248,368,113.8936,-51.1582,254.5406,0.8932,1.7221,-0.5941,-2.129,-0.0728,-0.2782,2.2103,0.0051,0.2876,-0.004,553.0,1,bicycle
4,1,23253,373,113.7754,-51.5891,254.6799,0.8932,1.7221,-0.6077,-2.1811,-0.082,-0.2725,2.2641,0.0099,0.2845,0.0071,553.0,1,bicycle
4,1,23258,378,113.6537,-52.0301,254.7494,0.8932,1.7221,-0.6269,-2.2337,-0.0904,-0.277,2.3199,0.0173,0.291,0.0143,555.0,1,bicycle
4,1,23263,383,113.5272,-52.4818,254.7633,0.8932,1.7221,-0.6492,-2.2887,-0.0857,-0.2881,2.3789,0.0249,0.3005,0.007,555.0,1,bicycle
4,1,23268,388,113.3941,-52.9426,254.7374,0.8932,1.7221,-0.669,-2.3493,-0.0623,-0.2995,2.4425,0.0269,0.3053,-0.0187,555.0,1,bicycle
4,1,23273,393,113.2558,-53.4189,254.6866,0.8932,1.7221,-0.6778,-2.4146,-0.0314,-0.294,2.5079,0.0161,0.2918,-0.0473,555.0,1,bicycle
4,1,23278,398,113.117,-53.9107,254.6214,0.8932,1.7221,-0.6745,-2.4732,-0.0191,-0.2725,2.5635,-0.0056,0.2678,-0.0539,555.0,1,bicycle
4,1,23283,403,112.9817,-54.4145,254.55,0.8932,1.7221,-0.668,-2.5203,-0.0485,-0.259,2.6072,-0.0276,0.2626,-0.0222,555.0,1,bicycle
4,1,23288,408,112.851,-54.9277,254.4812,0.8932,1.7221,-0.674,-2.5575,-0.1225,-0.2896,2.6446,-0.0348,0.3118,0.0406,,1,bicycle
4,1,23293,413,112.7181,-55.4418,254.4269,0.8932,1.7221,-0.7062,-2.6044,-0.2142,-0.3932,2.6984,-0.0189,0.4363,0.1008,,1,bicycle
4,1,23298,418,112.5745,-55.9661,254.4039,0.8932,1.7221,-0.7629,-2.6843,-0.2895,-0.5561,2.7906,0.0131,0.6135,0.1294,,1,bicycle
4,1,23303,423,112.4167,-56.4996,254.4316,0.8932,1.7221,-0.8364,-2.8218,-0.3254,-0.7253,2.9427,0.0484,0.786,0.1188,,1,bicycle
4,1,23308,428,112.24,-57.076,254.529,0.8932,1.7221,-0.9121,-3.0074,-0.3131,-0.7971,3.1417,0.0768,0.8518,0.0891,,1,bicycle
4,1,23313,433,112.0479,-57.6988,254.7115,0.8932,1.7221,-0.9765,-3.1975,-0.2683,-0.7308,3.3418,0.0989,0.7756,0.0661,,1,bicycle
4,1,23318,438,111.8461,-58.3652,254.99,0.8932,1.7221,-1.0267,-3.3495,-0.2128,-0.5538,3.5011,0.1242,0.59,0.0622,,1,bicycle
4,1,23323,443,111.6373,-59.0568,255.3711,0.8932,1.7221,-1.0653,-3.4365,-0.1557,-0.3545,3.5941,0.1628,0.3824,0.0611,,1,bicycle
4,1,23328,448,111.4231,-59.7496,255.8554,0.8932,1.7221,-1.0949,-3.4766,-0.0914,-0.2144,3.6388,0.2122,0.2302,0.0363,,1,bicycle
4,1,23333,453,111.2038,-60.4444,256.4306,0.8932,1.7221,-1.1139,-3.4989,-0.0061,-0.1399,3.6626,0.2618,0.1374,-0.0269,,1,bicycle
4,1,23338,458,110.9801,-61.1445,257.1032,0.8932,1.7221,-1.1144,-3.5173,0.1118,-0.1031,3.6773,0.3013,0.0755,-0.132,,1,bicycle
4,1,23343,463,110.7582,-61.847,257.8667,0.8932,1.7221,-1.0859,-3.5316,0.2566,-0.0903,3.6809,0.3194,0.0343,-0.2699,,1,bicycle
4,1,23348,468,110.5453,-62.5531,258.6959,0.8932,1.7221,-1.0249,-3.5506,0.4176,-0.0846,3.6826,0.309,0.0011,-0.426,,1,bicycle
4,1,23353,473,110.3457,-63.2656,259.5503,0.8932,1.7221,-0.9254,-3.568,0.5803,-0.0721,3.6767,0.2629,-0.0343,-0.5838,,1,bicycle
4,1,23358,478,110.1691,-63.9835,260.3746,0.8932,1.7221,-0.786,-3.5789,0.7141,-0.06,3.6599,0.1765,-0.0602,-0.7141,,1,bicycle
4,1,23363,483,110.0242,-64.7016,261.0993,0.8932,1.7221,-0.6157,-3.5833,0.7825,-0.0698,3.6354,0.0539,-0.0521,-0.7839,,1,bicycle
4,1,23368,488,109.918,-65.4195,261.6456,0.8932,1.7221,-0.4348,-3.5911,0.7576,-0.1143,3.6161,-0.0916,0.003,-0.7661,,1,bicycle
4,1,23373,493,109.8495,-66.1391,261.9359,0.8932,1.7221,-0.2688,-3.6108,0.6359,-0.196,3.6128,-0.2404,0.1048,-0.6571,,1,bicycle
